1,气象武器发展的伦理困境及其应对策略,杨琼;施威,南京信息工程大学科学技术史研究院,战争;气象武器;灾难;伦理;,"现代科技的飞速发展深刻改变了战争的形态及作战方式方法。随着气象科学在军事领域的广泛应用,气象与战争的关系逐渐得到关注和重视。气象武器能够激发气候系统中蕴藏的巨大能量,但这种违背自然规律的行为极易导致毁灭性的、难以控制的自然和伦理灾难。本文从科技伦理角度分析气象武器可能造成的危害,探讨如何规范、控制气象武器开发是当前亟待解决的重要课题。",安徽文学(下半月),2017-12-25,期刊,E92,158-160,3
2,“科幻文艺鉴赏”课程改革的探讨,杨凯,南京信息工程大学科学技术史研究院,科幻文艺作品;教学理念;课程改革;,"本文针对现有""科幻文艺鉴赏""课程所面临的教学困境,研究分析:培养计划对于鉴赏类课程本身存在压制、课程与教学的模式陈旧兼不受重视、教学内容不够丰富以及受众自身视野狭窄等四种不利因素,探索解决方法。该类课程的传统教学模式与方法已经无法适应研究生培养的基本需求,失去了对本专业人才培养的支持作用,因此亟待课程改革。基于实际情况并针对相关问题,本文从教学理念、课程结构、教材的选用、模式与方法等四个方面出发,对""科幻文艺鉴赏""课程的改革方案进行了探讨。",安徽文学(下半月),2017-12-25,期刊,G642;I0-4,108-110,3
4,浅析《雪国》翻译中的译者主体性——以叶渭渠版本翻译为例,韩秀宏,南京信息工程大学语言文化学院,译者主体性;翻译;文化;,"译者主体性这一因素在翻译活动中的作用不容忽视,译者往往因为自身因素以及对作品的理解差异而导致译本完美再现原作或与原作有一定的差异。本文以叶渭渠翻译的《雪国》为例分析译者主体性在语言、思想层面的体现。论证译者的创造性、主体性对作品的完美再现起着重要作用。",安徽文学(下半月),2017-12-25,期刊,H36;I046,65-66,2
5,从《无人生还》两译本翻译策略的选择看译者主体性的体现,阮馨蓓,阜阳师范学院,《无人生还》;翻译策略;译者主体性;,"传统翻译观主张译文应完全忠实于原文,译者也一直处于从属于作者的地位,译者的主体性得不到体现,而现代很多译学家开始关注译者在翻译活动中主体性的体现。本文以《无人生还》两译本为例,通过分析两译本在翻译策略选择上的区别来看译者的主体性是如何体现的。",安徽文学(下半月),2017-12-25,期刊,H315.9;I046,72-73,2
6,从翻译目的论的视角比较《哈姆雷特》选段的两个中译本,宋珍珍,郑州大学外语学院,翻译目的论;《哈姆雷特》;目的原则;连贯原则;忠实原则;,"翻译目的论是由德国学者汉斯·维米尔于20世纪70年代提出的。《哈姆雷特》是著名戏剧大师莎士比亚的代表作之一,对其译本的研究也是很有必要的。因此,为了更好地学习西方文化,从翻译目的论这个视角对朱生豪和卞之琳所译的《哈姆雷特》选段进行研究是必不可少的。本文主要从目的论的三个原则对《哈姆雷特》选段的两个中文译本进行对比分析,从而说明翻译目的论在文学翻译中所起到的重要作用。",安徽文学(下半月),2017-12-25,期刊,H315.9;I046,74-75+89,3
7,在不确定中寻求“确定”感——叙事学视角下《终结的感觉》主要人物分析,孙昕昕,南京艺术学院,《终结的感觉》;叙事学;人物分析;,"传统结构主义叙事的""功能型""人物观可与传统批评的""心理型""人物观相结合,相互补充,共同用于叙事学视角下的人物分析。本文以该理论为基础,分析巴恩斯《终结的感觉》中的主要人物,表明作者通过各种叙事和人物塑造技巧,透过层层""不确定""的表象,最终是为了追求终结所暗含的相对""确定性""。",安徽文学(下半月),2017-12-25,期刊,I561.074,29-30+36,3
8,文本情绪初探——以《百年孤独》为例,杨光,西北民族大学文学院,文本结构特征;文本情绪;百年孤独;马尔克斯;,"文本是一个各种语言突出手段所产生的意义的复合体,而文本的情绪正是在这种复合中生成的。这个过程,也就是文本的自律的过程。文本的自律说明文本就是目的本身。《百年孤独》文本中的俄狄浦斯王式的收到预言——逃避预言——预言实现和西绪福斯循环式的荒诞结构,以及通过拉美人的视角来叙述事物而产生的陌生化效果,受拉美土著文化影响而带有原始宗教迷信色彩的时空观,这三者共同构成了《百年孤独》的文本情绪。故而情绪这个概念不单单是有关人的感性方面的一个概念,情绪在文本中还为文本结构所有,不同的文本结构具有其特定的情绪。一个文本中其对不同文本结构的运用或文本结构对自身进行表现就构成了这个文本的文本情绪。",安徽文学(下半月),2017-12-25,期刊,I775.074,22-26,5
9,从人物塑造和主旨表达看小说《复仇女神》在法国的接受,刘晓旭,浙江大学外国语言文化与国际交流学院,乔纳森·利特尔;人物;主旨;复仇女神;纳粹;,法语小说《复仇女神》以德国党卫军军官的视角描写了二战时期纳粹对犹太人等的屠杀和德国的最终陷落。本文将从小说的人物塑造和主旨表达两个方面分析这部小说在法国知识界的接受。,安徽文学(下半月),2017-12-25,期刊,I712.074,27-28,2
10,论《人性的污秽》中的不可靠叙述,周曦,南昌大学外国语学院,《人性的污秽》;不可靠叙述;道德立场;,"《人性的污秽》中的内森即是剧中的人物,也是主要叙述者,同时也是""作者"",但这并不意味着""我""就是隐含作者。""我""的道德偏差及所站立场会对整个故事的叙述会产生主观影响,导致""我"",也就是第一人称叙述者的不可靠。本文通过分析隐含作者与叙述者之间在叙事上的不吻合,结合多次叙述人称转换之间对事件真实的多角度叙述,揭示作者正是利用不可靠叙述深化了文章的主题,""人性的污秽""。",安徽文学(下半月),2017-12-25,期刊,I712.074,31-32,2
11,无奈的亲情——卡夫卡小说《变形记》中“妹妹”形象的分析,曾悦,北京大学外国语学院,《变形记》;妹妹形象;情感;俄狄浦斯情结;,"卡夫卡的代表作《变形记》中的妹妹葛蕾特的形象十分引人注目,在格里高尔变形的过程中,妹妹的形象也经历了一次变化,她对哥哥的态度在变形前后也显示出了由热到冷的转向。格里高尔对妹妹一直有着特殊的感情,在他心目中妹妹有着非同寻常的地位。正是由于妹妹的抛弃,格里高尔最终走向死亡。但从细节人们可以发现,根本上妹妹对哥哥还是充满爱意的,她对哥哥的感情十分复杂,是一种无奈的亲情。",安徽文学(下半月),2017-12-25,期刊,I521.074,33-36,4
12,浅看日本儿童文学杂志《赤い鳥》中地藏形象的变迁,林子愉,华中师范大学,《赤い鳥》;说话文学;地藏;地藏信仰;机能改变;,"本文旨在通过分析日本儿童文学杂志集《赤い鳥》中地藏这一形象,从日本地藏信仰的角度出发,同时对比日本传统说话文学,探究地藏的形象变迁和机能改变。",安徽文学(下半月),2017-12-25,期刊,I313.078,45-46,2
13,《土生子》中的空间政治,楼育萍,浙江师范大学外国语学院,赖特;《土生子》;空间政治;,"理查德·赖特是20世纪极具先驱性的非裔美国作家。他不仅塑造了""新黑人""形象,开创了""抗议小说""的形式,而且他还敏锐地意识到了社会空间对黑人的压迫。在《土生子》中,他从空间维度细致描绘并深刻剖析了种族隔离给黑人精神和行为带来的影响,揭示了种族主义的空间政治。",安徽文学(下半月),2017-12-25,期刊,I712.074,37-38,2
14,从《红字》女主角解析作者的女性思想,张益民,盐城工学院外国语学院,《红字》;海丝特;女性思想;,"《红字》是美国著名作家霍桑的重要代表作之一,对确立其在世界文坛的地位功不可没。从小说主人公海丝特的主角地位的确立、人物形象的描写以及背叛精神的评价等方面综合分析霍桑的女性思想——同情女性并支持女性解放。",安徽文学(下半月),2017-12-25,期刊,I712.074,54-55+64,3
15,人性的复杂与光辉:《基列家书》埃姆斯的心理解读,胡碧媛;何成风,河海大学外国语学院,玛丽莲·罗宾逊;《基列家书》;阴影原型;救赎;,"美国当代知名女作家玛丽莲·罗宾逊的第二部小说《基列家书》以一位年逾古稀的老牧师约翰·埃姆斯写给幼子的书信撰写家族的发展历史以及个人的感悟冥思。作品中埃姆斯牧师与其教子杰克·鲍顿的交往进程与思想碰撞呈现牧师个人的心理活动和自身的精神境界,由阴影转向救赎,重构心理层面的身份对话,再现人性的复杂与光辉,表达玛丽莲·罗宾逊对人性的深邃剖析与哲学思考。",安徽文学(下半月),2017-12-25,期刊,I712.074,56-57,2
16,多丽丝·莱辛的非女权主义思想研究,许丽芹;凌辰,南昌航空大学,多丽丝·莱辛;《金色笔记》;非女权主义;两性和谐;,"英国文坛老祖母多丽丝·莱辛,2007年诺贝尔文学奖获得者,一直被认为是女权主义的先锋战士和偶像人物,但莱辛本人却多次对女权主义进行反驳和批评,拒绝承认自己是女权主义运动的代表,并认为女权主义运动纯属浪费精力。本文结合女权主义理论研究,深入细读莱辛的杰作《金色笔记》,从莱辛讽刺政治狂热的女性解放,否认崇尚性自由的女性解放,提倡男女两性之间的相互依存和谐共处等三个方面探究莱辛作品中的非女权主义思想。研究表明,莱辛是一位书写男女两性和谐相处、合作互补的非女权主义者。",安徽文学(下半月),2017-12-25,期刊,I561.074,60-61,2
17,论左思、鲍照对门阀制度的批判,陶冬,贵州大学文学与传媒学院,左思;鲍照;门阀制度;批判;,"门阀制度在魏晋南北朝一度占据主流地位。这种畸形的政治制度既孕育了王谢等世家大族的几世辉煌,也催生了寒素阶层的凄苦呐喊。左思、鲍照,一个出生于门阀制度刚刚形成的西晋,一个生活在门阀制度逐渐衰落的南朝,门阀制度影响了两人的一生。他二人在经历过门阀社会的黑暗之后,发出了自己的呐喊之音,左思直击现实,指出门阀制度由来已久。鲍照委婉含蓄,借自己的怀才不遇表达对现实的不满。本文通过分析作为寒士代表的左思与鲍照对门阀制度的批判,探寻其原因,对比其异同,试图阐述这种批判对文学的影响。",安徽文学(下半月),2017-12-25,期刊,I207.22,155-157,3
19,钟求是长篇小说《零年代》人物刻画刍议,吴延生,淮阴工学院人文学院,当代小说;《零年代》;人物形象分析;,"城乡二元结构小说始于""五四""时期,兴盛于当代,因为农耕文化遭遇到前所未有的城市文明的冲击。很多作家关注这一时代背景下的社会凸显的矛盾,已不是新鲜的话题。但温州作家钟求是创作的长篇小说《零年代》,却以特殊的视角反映这一社会现实,给人耳目一新之感,在社会上引起强烈的反响。通过刻画生动的精准的形象加以研究,在挖掘文本价值的同时以彰显其社会价值。",安徽文学(下半月),2017-12-25,期刊,I207.425,7-8,2
20,桃源之死——论废名《桃园》中理想世界的幻灭,赫佳红,西南大学文学院,理想世界;矛盾设置;交叉结构;生死意象;幻灭;,"废名的短篇小说《桃园》保持着和现实的疏离,塑造出了一个幻美的桃花源世界,但却并非避世之作。小说叙事中设置的多重矛盾与结构上呈现的梦幻与现实、生与死交叉叙述特征,直接指向了现实世界的悲苦和无奈,表达出桃源之死的一种怅惋之情与理想世界幻灭的悲剧意蕴。",安徽文学(下半月),2017-12-25,期刊,I207.427,9-11,3
21,论平路小说《东方之东》的性别书写,于迪,江苏师范大学文学院,性别;书写;平路;《东方之东》;,"九〇年代以来,平路的小说创作,不断涉及性别书写,在《行道天涯》《百龄笺》《何日君再来》《婆娑之岛》等小说中不断实现从私领域到公领域的跨越。《东方之东》通过故事、信件、简报、小说等不同形式的叙事话语,众声喧哗,细腻挖掘女性空间、呈现女性不断书写的意义及描摹复杂的两性关系。",安徽文学(下半月),2017-12-25,期刊,I207.42,12-14,3
22,"哥写的不是作,是寂寞——对小说《沉沦》的当下性解读",王东旭,昆明理工大学津桥学院,寂寞;《沉沦》;当下性;解读;,"小说《沉沦》的当下性解读主要从写作主体作者、写作的文本内容、接受者读者三个方面来分析。寂寞是作者创作的来源,写作是为了排遣寂寞,写作的内容是寂寞之心的反映。作品完成后,其解说权就不再属于作者,而是属于读者。不同的时代不同的人对其有不同的解读。而生活在把消费寂寞作为时尚的今天,不妨在此大胆地套用一句流行语:""哥写的不是作,是寂寞。""",安徽文学(下半月),2017-12-25,期刊,I207.42,15-16,2
23,这正是说的阁下的事情——评海波的《民办教师》,徐长玉,延安大学经济管理学院,《民办教师》;制度;权力拜物教;三观;人味;,"海波长篇小说《民办教师》叙述的故事发生在20世纪70年代末期,但故事折射出的问题,迄今仍然存在着,如:制度二重化、设租与寻租、权力拜物教和""三观""扭曲等。因此,该小说仍然有着较强的现实意义。小说表明:不合理的制度必然会导致寻租。为了寻租,人们必然会拜倒在权力的""石榴裙""下,导致人的""三观""扭曲、""人味""尽失。其结果,整个社会必然会上演出越来越多的闹剧、丑剧和悲剧来。小说说明,只有通过全面改革,才能把权力关在制度的笼子里,才能重塑人的""三观"",让人们通过正当努力,实现""往高处走""的人生目的,过上富有""人味""的生活。",安徽文学(下半月),2017-12-25,期刊,I207.425,19-21,3
24,三毛的单纯和成熟,营计德,山东科技大学,三毛;单纯;成熟;流浪;,"总观三毛的作品,孤独与寂寞始终贯穿着她短暂的一生,似乎在她的读者看来,每一件发生在她身上的事,就自然地带着一份不寻常的感觉,""散落于人间的一粒沙""是对三毛超乎一般人的生活以及思维方式极好的总结,很多时候,三毛对于人生的理解,透彻而又深刻,这是她思想成熟的标志。然而,三毛对于自己的人生追求确实极其的单纯与天真,循心而为一直是她的人生态度。那么为什么这看似完全不相容的两种性格特征能同时在一个女子身上发生?",安徽文学(下半月),2017-12-25,期刊,I206.7,52-53,2
25,试论李清照诗词中女性意识的表现及其成因,刘景辉,新疆师范大学,李清照;女性意识;表现;成因;,"李清照是我国文学史上最重要的女性作家之一,其作品带有强烈的女性意识,本文分析了女性意识在其作品中的表现,并从性格、良好的教育和外部环境几个方面,分析了女性意识能够产生在其作品中的原因。",安徽文学(下半月),2017-12-25,期刊,I207.2,58-59,2
26,郭久麟的传记文学创作——一个中国新时期传记文学创作的案例分析,刘佩伟,重庆人文科技学院,郭久麟;传记文学;新时期;,"该文将郭久麟的传记文学创作作为中国新时期文学创作的一个个案进行分析。郭久麟从20世纪70年代末开始创作传记,一直延续到现在。这中间他撰写的对象发生着变化,他对创作方式也努力地进行着开拓。可以说,在郭久麟的传记文学创作中体现了中国新时期传记文学创作的变迁。",安徽文学(下半月),2017-12-25,期刊,I207.5,3-4,2
27,德福教学中的专用语内容及专业交际能力,叶苏,上海理工大学外语学院,德福;专用语;专业交际能力;,"为了使学习德福、参加德福考试的学生适应德国高校的专业学习,德福教学中必须加入专用语知识元素,培养学生的专业交际能力。本文从德福考试的目标入手,总结了德语语言教学中应该结合的专用语知识及专业交际能力。",安徽文学(下半月),2017-12-25,期刊,H09,126-128,3
28,广义语言能力与狭义语言能力二者的对比分析,徐丰,安徽大学国际商学院,广义语言能力;狭义语言能力;组成成分;差异;,"Hauser,Chomsky与Fitch三人在2002年与2005年发表了两篇文章提出了广义语言能力以及狭义语言能力这两种能力,并详细阐释了两种能力的理论背景和发展过程。本文将以这两篇文章为分析对象,更详细地论述这两种语言能力的构成与二者差异。",安徽文学(下半月),2017-12-25,期刊,H08,69-71,3
29,曲沃方言中的重叠式名词,焦康宁,贵州大学文学与传媒学院,曲沃方言;名词;重叠式;,"曲沃方言中存在大量的名词重叠式,但是在此方面的研究是少之又少。文章主要通过对曲沃方言名词重叠式的构词形式进行了研究,显示了曲沃方言在此方面的特点。",安徽文学(下半月),2017-12-25,期刊,H172.2,76-77,2
30,独立学院大学英语分级教学模式的探究——以宁夏大学新华学院为例,龚娜,宁夏大学新华学院,分级教学;大学英语;独立学院;教学模式;,"本文主要以宁夏大学新华学院为例,通过分析大学英语分级教学改革的必要性及其可行性,进而探索大学英语分级教学改革的新模式,并且从分级标准、教材使用和考核方式三个方面提出具体的实施方案。",安徽文学(下半月),2017-12-25,期刊,H319.3,102-103,2
31,雅思教材的编写实践——以《雅思口语教程》的编写为例,李勃,盐城工学院外国语学院,口语教材;《雅思口语教程》;大学英语;,"教材建设是决定课程质量的关键环节,而教材编写作为教材建设的核心组成部分多年来却没有得到足够的重视。本文以《雅思口语教程》为例,按照需求分析、确立教材编写目标、选择教学内容、章节编排和全书设计几个步骤来梳理自编雅思教材的具体操作并指出教材编写实践中需要注意的要点。",安徽文学(下半月),2017-12-25,期刊,H319.3,141-143,3
32,商务英语写作教材的现状和问题研究,陶瑀,上海理工大学外语学院,商务英语写作;教材建设;现状研究;,"商务写作是商务沟通的重要方式之一,它在帮助商务事务的沟通、建立正常的商务关系等方面作用极大。但是,目前我国的商务英语写作教材的建设还存在着很多影响教学的既有以及潜在的问题。本文回顾我国商务英语写作教材建设的历史演变,分析其在教材建设中存在的主要问题,探讨问题的解决方案。",安徽文学(下半月),2017-12-25,期刊,F710-4;H319.3,136-137,2
33,林戊荪《〈论语〉新译》注释策略研究,马燕蕾;王金安,江南大学外国语学院,视域融合;林戊荪;《论语》英译;注释;,"《论语》是拥有最多译本的典籍,因年代久远且言简意深,译为白话文尚需要大量注疏,更不用说译为其他语言。林戊荪《<论语>新译》是较新的英译版本,其研究甚少。本文将系统分类分析林译《论语》中的注释,辨其得失,总结其注释策略,以期为古典原著的翻译加注提供经验和示范。",安徽文学(下半月),2017-12-25,期刊,H315.9,17-18+26,3
34,大国语言关系,施屹立;唐宇萌,上海理工大学外语学院上海理工大学出版印刷与艺术设计学院,全球化;跨文化现象;语言间的吸收/借用;文化自信;,"纵观当今全球化浪潮下的跨文化现象,尤其不可忽视的是中文(汉语)和英语这两大语言以及彼此间的关系。前者是母语人数最多的语言(使用人数约14亿,占世界总人口的近1/5[6]),后者是目前使用人数最多的跨国通用语言(约13亿-15亿[7])。当这两种伟大的语言走到一起,注定应该要发生些什么?是一个同化、吞没另一个?是彼此""井水不犯河水""?还是彼此接纳,相互促进,共同发展?",安徽文学(下半月),2017-12-25,期刊,H314.3,62-64,3
35,认知语言学关照下的英语构词法,秦婷婷,安徽大学国际商学院,构词法;认知;原型范畴;概念整合;,"词汇是语言的重要组成部分。构词法则是词汇研究中不可忽视的重要一环。通过认知语言学中原型范畴理论和概念合成理论两个方面对英语构词法进行分析,以此加深对语言本质的认识。",安徽文学(下半月),2017-12-25,期刊,H314.1,67-68+71,3
36,浅析「かわいい」的词义变迁,林明月,南京信息工程大学滨江学院,かわいい;消极意义;积极意义;,"「かわいい」已成为世界通用语,「かわいい文化」也正风靡全球。本文从时间维度的角度,分析探讨了「かわいい」一词的词义变迁。借助数本权威辞典中对「かわいい」一词的解释说明,明确其语源为「かほはゆし」,并通过比对辞典中的词义,指出「かわいい」的词义变迁趋势,即消极意义弱化,积极意义增强。",安徽文学(下半月),2017-12-25,期刊,H36,78-81,4
37,英汉一词多义互译的范畴语义理据,赵娜,辽宁师范大学,英汉互译;一词多义;范畴;语义理据;,"""一词多义""又可以称同词异义词,是指同一个词语在不同的语篇或语境中具有不同的意义。我们在进行英汉互译的时候,词义的选择对译文很重要。而词语语义理据是指人们对词的形式和意义之间的联想,包括词义扩展、引申和隐喻等。本文大量引用英汉两种语言中一词多义的例子,来探究影响英汉两种语言中一词多义的范畴语义理据的具体表征。",安徽文学(下半月),2017-12-25,期刊,H315.9,82-83,2
38,现代日本语副词的感叹词用法的派生——以「もう」「ちょっと」「まったく」为中心,潘琦,辽宁师范大学外国语学院,「もう」;「ちょっと」;「まったく」;感叹词用法;,"在语言的发展变化中,有很多词汇的机能和意义,伴随着词性的转用而变得更加丰富和饱满。所以了解词汇在语言使用中,词性产生变化后而增添的扩张意义是极其重要的。本文以副词「もう」「ちょっと」「まったく」为研究对象,利用语料库数据,通过对大量例句的分析,更加详尽的解读三个词语的感动词用法的派生意义,以期对中国日语学习者在日语的语言运用上产生指导意义。",安徽文学(下半月),2017-12-25,期刊,H36,84-85,2
39,初中生跨文化交际能力测试与分析,朱蕾,南京晓庄学院外国语学院,跨文化交际能力;初中生;能力测试;,"研究者最近对103名初中生进行了跨文化交际能力测试,结果显示初中生虽在某些方面的能力有明显进步,但仍缺乏一定的跨文化交际意识及文化差异敏感度。研究旨在通过调查探索影响初中生跨文化交际的因素,为中学英语教学改革提供新思路,切实提高初中生的跨文化交际能力。",安徽文学(下半月),2017-12-25,期刊,G633.41,92-93,2
40,基于智能终端的应用型本科院校学生英语语音自主学习模式探究,陶嘉菁;袁兰,盐城工学院外国语学院,智能终端;应用型本科院校学生;语音自主学习;,"语音在英语学习中起着举足轻重的作用。不断发展的智能终端为信息化时代的语音自主学习开辟了新的路径。本文在分析了应用型本科院校语音教学现状和智能终端应用于语音学习的优势基础上,探讨了智能设备在英语语音自主学习学习内容以及课后监管互动等方面的应用。",安徽文学(下半月),2017-12-25,期刊,G434;H319.3,111-112+121,3
41,古之遗风当何归——浅析新媒体时代古风歌词创作的发展与未来,殷桂娴,安徽农业大学人文社会科学学院,古风歌词;古代歌词;本土化;媒介;青年亚文化;反思;,"古风音乐是新媒体时代下伴随网络媒体技术发展应运而生的新的音乐风格。古风歌词与古代歌词有着密切的同源关系,它借助现代媒体的力量在文学创作领域刮起一股强烈的风。本文拟从古风歌词与古代歌词的关系、古风歌词兴起的发展与缘由以及古风歌词创作窘境与未来展望三方面具体阐释古风歌词创作的发展与未来。",安徽文学(下半月),2017-12-25,期刊,J614.9,5-6+14,3
42,浪漫音诗《最后四首歌》——聆听理查·施特劳斯离别的歌谣,张远帆,南通大学外国语学院,最后四首歌;音诗;理查·施特劳斯;赫尔曼·黑塞;死亡;,"晚期浪漫主义大师理查·施特劳斯在他生命的暮年创作了""天鹅之作""《最后四首歌》,创作灵感主要来自于诗人赫尔曼·黑塞的几首同名诗。这首音诗是文学与音乐的完美综合体,是""诗""化美的艺术性再现。音乐阐释了诗词,述说人世间普遍的死亡主题,在对诗词的理解中找到人的存在和意义。作曲家以诗作为音乐的基础,从诗歌的情感表达出发,将音乐用诗歌的哲理性思维创作出来,乐思充满了诗化的哲学,使作品具备诗的品味,诗性的美和诗的境界。主观抒情的音乐配以符合情绪的诗词,音乐与诗歌合二为一。",安徽文学(下半月),2017-12-25,期刊,J614,42-44,3
43,摭谈中国写意花鸟的笔墨情趣,王晖,滁州市美协定远中学,国画;写意花鸟;笔墨情趣;,"写意花鸟是我国特有的国画艺术形式,""笔墨情趣""是写意花鸟画法的重要研究内容。研究这门独特的艺术形式首先需要对写意花鸟画的起源和发展进行概括,然后通过国画理论与实际创作相结合,从笔墨特点、笔墨关系和笔墨情趣三个方面出发,分别针对写意花鸟画具有的特征展开分析和讨论。最后以写意花鸟画未来的主要发展方向作为总结。希望文章中讨论的内容可以在某些方面给绘画爱好者以启发,为国画艺术事业的发展提供帮助。",安徽文学(下半月),2017-12-25,期刊,J212,50-51,2
44,谢宗君作品,谢宗君,中国工笔画学会中国画学会安徽省美术家协会安徽省美术家协会艺委会办公室安徽省美术家协会中国画艺委会,O,O,安徽文学(下半月),2017-12-25,期刊,J222,162,1
45,提升文化战略定力——从文化自信出发,丁生良;戴宇樵,昆明理工大学云南农业大学,文化战略定力;文化自信;,"在""两个一百年""奋斗目标和实现中华民族伟大复兴的中国梦的时代背景下,增强国家软实力、提升文化战略定力显得尤为重要。""文化自信""为实现中华民族伟大复兴提供文化力量、为实现全面小康社会提供精神力量、为提升国家综合实力提供定力支撑,通过弘扬以社会主义核心价值体系为核心的社会主义文化、将发展马克思主义文化与弘扬优秀传统文化相结合的同时,将文化自信融入到提升国家发展的软实力中去,进而从文化自信出发提升文化战略定力。",安徽文学(下半月),2017-12-25,期刊,G122,90-91,2
46,黄海兮,,O,O,"<正>黄海兮,诗人、作家。现居西安。著有长诗《余哀》,短诗集《穿花裙子的小佳》《乘火车》和散文集《秋天里的日常生活》《黄石手稿》等。另有作品在《作家》《人民文学》《清明》《天涯》《小说界》《十月》等文学期刊发表。曾获《诗选刊》2015年度优秀诗人奖,第四届陕西青年诗人奖等。",安徽文学(下半月),2017-12-25,期刊,K825.6,2,1
48,哈贝马斯行为主义理论21世纪国内研究总揽,周志浩;张军,南京信息工程大学语言文化学院,哈贝马斯;交往行为;法兰克福学派;商谈论理;,"哈贝马斯是当代最重要的哲学家、思想家、社会学家之一,他与中国国内的公共知识分子关系良好,以行为主义理论为代表的哈贝马斯的思想体系在国内备受推崇,国内学术界对哈贝马斯的思想及著作有着相当浓厚的兴趣,但是他的思想体系宏大而精细,卷帙浩繁而庞杂,国内对哈贝马斯的研究始终处在不断发展和进步的过程中,本文梳理了21世纪以来国内研究哈贝马斯行为主义理论的现状,勾勒出国内哈氏研究的全貌,为哈贝马斯及行为主义理论提供了历史方向的参考。",安徽文学(下半月),2017-12-25,期刊,B516.59,39-41+44,4
49,浅析社会学视阈下的西方建构主义发展研究,石萍萍,淮阴工学院,西方建构主义;社会学;基本脉络;,"西方建构主义研究经历了对早期主题视角的倾向阶段、后结构主义的阶段和主客体的二元论反对阶段等三个阶段,表现出了西方建构主义的社会学在主客体的二元论上产生了严重分歧。虽然在此基础上产生了分歧,但是它们仍然受到了相对主义不同程度的影响,以致达成了反对绝对主义的共同意见。因此,可以看出西方建构主义社会学是一种复杂的思潮现象,是由各种或差异或相似的主义构成。本文将围绕西方建构主义在社会学的基本脉络与问题方面进行阐述。",安徽文学(下半月),2017-12-25,期刊,C91-06,94-95,2
50,浅谈中华优秀传统文化融入大学生思想政治教育的途径和思考,郭春阳,重庆能源职业学院,传统文化;思政教育;融合;,"《关于实施中华优秀传统文化传承发展工程的意见》下发后,高校在大学生思想政治工作中,应该融入优秀传统文化,增强思想政治教育工作的实效性、科学性和针对性。本文结合作者工作实际,就传统文化融入大学生思想政治教育的重要意义、主要内容、主要途径进行了探讨。",安徽文学(下半月),2017-12-25,期刊,G641,96-97+101,3
